网点名称,网点地址,电话,Longitude,Latitude
交通银行郑州铁道支行,郑州市二七区陇海中路28号（隆福国际8号楼临街1-4层）,0371-68725610,113.65346,34.73689
交通银行郑州大学中路支行,郑州市二七区大学中路9号（大学路与政通路交叉口东南角）,0371-68985444%E3%80%8168739840,113.64419,34.72470
交通银行郑州京广南路支行,郑州市二七区长江路2号（长江路与京广路交叉口东北角海豫花园小区门口）,0371-68702378,113.65676,34.71288
交通银行郑州中原路支行,郑州市二七区京广北路33号（京广路与中原路交叉口东北角）,0371-66655391,113.65236,34.74845
交通银行郑州京广中路支行,二七区京广路45号，京广路与永安街交叉口西南角,0371-68717743,113.65678,34.73347
交通银行郑州朝凤路支行,河南省郑州市郑州经济技术开发区朝凤路远大理想城C16-4-5,0371-53360870,113.74044,34.73523
交通银行郑州商鼎路支行,河南省郑州市郑东新区商鼎路69号A、B座1层101,0371-67918713,113.764903,34.754614
交通银行郑州商都路支行,郑州市商都路31号（商都路与黄河南路交叉口东南角）,0371-66367095,113.74740,34.74699
交通银行郑州西大街支行,郑州市管城区西大街171号（西大街与南下街交叉口东南角）,0371-66962270,113.66977,34.75127
交通银行郑州航海东路支行,郑州市管城区航海东路与中州大道交叉口西北角,0371-66871006,113.71452,34.72124
交通银行郑州紫荆山支行,郑州市陇海东路66号（陇海路与紫荆山路交叉口向东200米路北）,0371-66382992,113.68425,34.73957
交通银行郑州经济技术开发区支行,郑州市经开区航海东路富田财富广场，航海东路与第八大街交叉口西北角,0371-86225636,113.76411,34.72154
交通银行郑州黄河南路支行,河南省郑州市郑东新区黄河南路与金水东路交叉口向南100米,0371-86525939,113.74494,34.759632
交通银行郑州期货大厦支行,河南省郑州市郑东新区商务外环路30号期货大厦一层,0371-65611907,113.738734,34.772791
交通银行郑州沙口路支行,河南省郑州市金水区黄河路与沙口路交叉口向南50米路东,0371-63953991,113.64626,34.777234
交通银行郑州国基路支行,金水区国基路与索凌路交叉口西北角,0371-63701802,113.63919,34.81993
交通银行郑州自贸区分行,郑东新区商务内环路21号，九如路与商务内环路交叉口,0371-68085053,113.73281,34.77507
交通银行郑州丰产路支行,郑州市金水区东明路207号，东明路与丰产路交叉口向南100米路东,0371-65639763,113.70034,34.78130
交通银行郑州农业路支行,郑州市金水区农业路22号农业路与文化交叉口向西2000米左右路北建业2号城邦门口,0371-63949219,113.66683,34.78938
交通银行郑州东风路支行,郑州市金水区东风路9号附1号东风路与文化路交叉口向西200米新科大厦一楼,0371-63814066,113.66243,34.79928
交通银行郑州北环路支行,郑州市金水区北环路与信息学院路交叉口东北角，瀚海泰苑一层,0371-53361512,113.66369,34.81079
交通银行郑州顺河路支行,郑州市金水区顺河路32号（顺河路与未来路交叉口西南角江南映象酒店一楼）,0371-66312197,113.70370,34.75956
交通银行河南省分行营业部,郑州市郑花路11号东风路与花园路交叉口东南角,0371-69395107,113.68251,34.79646
交通银行郑州东明北路支行,郑州市金水区东明路与纬四路交叉口向南50米路东,0371-65995964,113.70031,34.76945
交通银行郑州南阳北路支行,郑州市金水区南阳路226号(南阳路与东风路交叉口),0371-63721171,113.63573,34.79491
交通银行郑州南阳路支行,郑州市金水区南阳路56号(南阳路与农业路交叉口向南200米路东),0371-63823744,113.64410,34.78366
交通银行郑州阜外医院支行,郑州市郑东新区郑信路与工贸路交叉口东南角,0371-55326312,113.851722,34.773627
交通银行郑州黄河路支行,郑州市金水区黄河路5号附2号，黄河路与经四路交叉口路北,0371-65935625,113.68961,34.77472
交通银行郑州郑花路支行,郑州市金水区郑花路59号居易摩根大厦1楼,0371-69103760,113.682074,34.819251
交通银行郑州花园北路支行,郑州市金水区花园路53号花园路与丰产路交叉口向南200米,0371-65726106,113.68178,34.78133
交通银行郑州城北路支行,管城区紫荆山路51号（紫荆山路与城北路交叉口东南角）,0371-66359396,113.689470,34.761901
交通银行郑州城东北路支行,郑州市城东北路108号（城东路与城北路交叉口向北50米路东）,0371-66327017,113.69168,34.75596
交通银行郑州黄河中路支行,郑州市金水区黄河路与东三街口向西100米路北,0371-63823870,113.658183,34.774746
交通银行郑州广电南路支行,郑州市金水区经三路北95号1层经三路与广电南路口东南角,0371-65651305,113.693018,34.805319
交通银行郑州未来支行,郑州市金水区未来大道69号（纬四路与未来路交叉口未来大厦）,0371-65610640,113.70770,34.76986
交通银行郑州政二街支行,花园路与纬二路交叉口向东二百米路北,0371-65945004,113.68466,34.76611
交通银行郑州郑汴路支行,郑州市郑汴路与建业路交叉口东南角永恒名座大厦,0371-66314320%EF%BC%8C66535605,113.721743,34.747295
交通银行郑州经三路支行,郑州市金水区经三路21号，经三路与红专路交叉口向北50米路东,0371-65733391,113.69280,34.78108
交通银行郑州优胜南路支行,郑州市金水区优胜南路1号（文化路与优胜南路交叉口）,0371-63850527,113.66660,34.76689
交通银行郑州纬五路支行,郑州市金水区花园路66号，纬五路与花园路交叉口西北角,0371-65994640,113.68170,34.77222
交通银行郑州上街支行,郑州市上街区济源路与金屏路西南角,0371-68929153,113.309307,34.806796
交通银行郑州中牟支行,河南省郑州中牟县万洪公路北侧、万三路以东、七里河分洪河道以南河南万邦国际农产品物流园一期2号楼,0371-62193559,113.946907,34.692103
交通银行郑州巩义支行,郑州巩义市建设路89号，建设路与人民路交叉口向南100米路西,0371-89991399,112.987902,34.749558
交通银行郑州荥阳支行,郑州市荥阳市万山路与索河路交叉口,0371-86571228,113.38530,34.78666
交通银行郑州新密支行,新密市西大街与长乐路交叉口西北角（中强国际小区对面）,0371-69996133,113.364943,34.537005
交通银行郑州新郑支行,新郑市人民中路15号,0371-60299397,113.749445,34.395216
交通银行郑州航空港区支行,郑州迎宾大道与四港联动大道西北角金融广场一层东北角,0371-61736501,113.835654,34.540487
交通银行郑州登封支行,登封市中岳大街91号,0371-69056701,113.031501,34.45934
交通银行开封西门大街支行,河南省开封市龙亭区西门大街388号,0371-25552957,114.347763,34.800228
交通银行开封新区支行,开封市集英街159号（开封市新区管理委员会办公楼一楼）,0371-25555911,114.290476,34.794977
交通银行开封豪德广场支行,河南省开封市金明区豪德广场西南角东京新城111号,0371-25558322,114.30164,34.786162
交通银行开封分行营业部,开封市金明区大梁路与夷山大街交叉口往北200米路西,0371-23669913,114.31145,34.80336
交通银行洛阳老城支行,洛阳市老城区中州东路9号,0379-63950442,112.481418,34.683828
交通银行洛阳铁道支行,洛阳市瀍河区春都东路6号陇海大酒店一楼,0379-63508181,112.478199,34.695694
交通银行洛阳西关支行,老城区中州中路69号（黄梅路和中州中路交叉口）,0379-63965975,112.46621,34.68109
交通银行洛阳凯旋东路支行,河南省洛阳市西工区凯旋东路60号,0379-61109822,112.45297,34.67287
交通银行洛阳金谷支行,洛阳市西工区纱厂南路9号,0379-63310539,112.43052,34.677511
交通银行洛阳凯西支行,洛阳市西工区凯旋西路25号,0379-63916806,112.431421,34.664346
交通银行洛阳西工支行,洛阳市西工区凯旋西路19号,0379-63493788,112.44088,34.66809
交通银行洛阳上阳支行,洛阳市西工区九都路84号,0379-63333387,112.423525,34.65531
交通银行洛阳涧西支行,洛阳市涧西区延安路富地国际,0379-64856533%2C64856491,112.40578,34.65710
交通银行洛阳景华支行,洛阳市涧西区景华路114号,0379-64217981,112.37213,34.66837
交通银行洛阳西苑支行,洛阳市涧西区西苑路1号,0379-64870693,112.399535,34.654498
交通银行洛阳文化支行,洛阳市涧西区西苑路97号,0379-64273936,112.380953,34.660552
交通银行洛阳自贸区支行,洛阳市高新区创业路与合欢路交叉口,0379-64315273%2C64186702,112.407689,34.626552
交通银行洛阳九都支行,洛阳市涧西区南昌路烟厂对面,0379-64186302%EF%BC%9B64623922,112.41103,34.63807
交通银行洛阳吉利支行,洛阳市吉利区大庆路,0379-66917387,112.601795,34.896491
交通银行洛阳分行营业部,洛阳市洛南新区开元大道与市府东街交汇处,0379-63272113%2C63272106,112.45594,34.61822
交通银行洛阳凯东支行,洛阳市新区英才路和美茵街交叉口,0379-,112.43421,34.63516
交通银行洛阳关林支行,洛阳市洛龙区关林镇洛钢路88号,0379-65959811,112.4813,34.609528
交通银行洛阳英才路支行,河南省洛阳市洛龙区英才路与美茵街交汇处高尔夫花园五期商铺,0379-63207526%2C63208647,112.43421,34.63516
交通银行洛阳偃师支行,河南省洛阳市偃师市太学路11号,0379-69699520,112.7872,34.7144
交通银行平顶山建设中路支行,河南省平顶山市新华区建设路45号院1号楼1层自西向东第3、4间,0375-2289621,113.30878258,33.73630061
交通银行平顶山光明路支行,河南平顶山新华区建设路与光明路交叉口南蓝鲸国际107、108、109、111商铺和112商铺部分面积,0375-3799286,113.293302,33.736973
交通银行平顶山分行营业部,河南省平顶山市卫东区建设路895号,0375-3799812,113.33085,33.73451
交通银行安阳广厦新苑支行,河南省安阳市文峰区中华路与德隆街交叉口西200米路北广厦新苑B区,0372-2156220,114.386071,36.084073
交通银行安阳御景园支行,河南省安阳市高新区弦歌大道路北安钢御景园一层24号楼,0372-5015026,114.3809932,36.05863749
交通银行安阳分行营业部,安阳市友谊路1号,0372-5016302,114.35213,36.10503
交通银行安阳钢花路支行,安阳市钢花路中段枫林水郡A区18号,0372-2151165,114.28892,36.10372
交通银行新乡人民路支行,河南省新乡市红旗区人民路176号,0373-5869125,113.873413,35.302208
交通银行新乡平原路支行,新乡市平原路289号,0373-5869175,113.886742,35.304775
交通银行新乡分行营业部,新乡市金穗大道688号,0373-5821199,113.931939,35.296788
交通银行新乡宏力大道支行,河南省新乡市宏力大道370号新飞大酒店一层,0373-5211313,113.894568,35.317487
交通银行焦作分行营业部,焦作市人民路1159号（人民路与塔南路交叉口向西100米路北）,0391-3379316,113.24837,35.21355
交通银行焦作东方红广场支行,河南省焦作市山阳区解放中路236号远大南北苑（北苑入口东侧）,0391-8790613,113.241118841,35.2436374989
交通银行焦作迎宾路支行,河南省焦作市山阳区韩愈路1833号,0391-8799001,113.255561,35.18705
交通银行许昌智慧大道支行,河南省许昌市魏都区许都路南侧智慧大道西侧汇通商务苑E幢一层南起第一间,0374-0374-2369901,113.850932,34.029438
交通银行许昌建安大道支行,河南省许昌市建安大道东段帕拉帝奥南门东侧,0374-2369887,113.8588260580,34.0359906712
交通银行许昌丞相府支行,河南省许昌市魏都区西大办事处清虚街金质西湖花园6幢1层东侧南起第一间,0374-2369067,113.8251425601,34.0305067994
交通银行许昌分行营业部,许昌市莲城大道与文峰路交叉口,0374-2369952%3B0374-2369959,113.837156,34.020159
交通银行许昌禹州支行,禹州市府东路与华夏大道交叉口东南角,0374-8609801,113.494606,34.13202
交通银行南阳分行营业部,河南省南阳市独山大道与张衡路交叉口东北角中泰国际大厦裙楼1层,0377-63326197,112.567188,33.023722
交通银行南阳光彩市场支行,河南省南阳市卧龙区百里奚北段西侧南阳光彩大市场商务酒店一层东南角,0377-61160208,112.51741549370534,33.020839463384824
交通银行南阳中州路支行,河南省南阳市卧龙区中州路25号（人民路与中州路西南角+豫宛宾馆）,0377-63322602,112.5342,32.990571
